GeneID,Symbol
15394,Hoxa1
16828,Ldha
17086,Ncr1
15396,Hoxa11
20965,Syn2
16911,Lmo4
56480,Tbk1
13371,Dio2
15361,Hmga1
94245,Dtnbp1
16913,Psmb8
17060,Blnk
11804,Aplp2
11477,Acvr1
15209,Hesx1
279028,Adamts13
58800,Trpm7
17285,Meox1
54631,Nphs1
15510,Hspd1
11810,Apobec1
13665,Eif2s1
16784,Lamp2
20317,Serpinf1
110886,Gabra5
22355,Vipr2
15439,Hp
111654,Ifna
383619,Aim2
170826,Ppargc1b
13870,Ercc1
21673,Dntt
54721,Tyk2
12579,Cdkn2b
20185,Ncor1
230824,Grhl3
14297,Fxn
20289,Scx
14421,B4galnt1
22174,Tyro3
16765,Stmn1
20646,Snrpn
22031,Traf3
83557,Lin28a
20612,Siglec1
13557,E2f3
74769,Pik3cb
14681,Gnao1
14309,Fshr
12773,Ccr4
15162,Hck
16480,Jup
18198,Musk
20182,Rxrb
12723,Clcn1
20192,Ryr3
14085,Fah
19733,Rgn
12330,Canx
387222,Mir29a
19064,Ppy
14602,Ghrhr
11610,Agtrap
13643,Efnb3
13845,Ephb3
20878,Aurka
233081,Ffar1
242705,E2f2
18606,Enpp2
15891,Ibsp
20520,Slc22a5
17999,Nedd4
17999,Nedd4
14456,Gas6
19773,Rln1
14527,Gcgr
17329,Cxcl9
13542,Dvl1
22370,Vtn
26396,Map2k2
14594,Ggta1
14377,G6pc
14630,Gclm
20679,Sox6
232333,Slc6a1
22413,Wnt2
103968,Plin1
13865,Nr2f1
15436,Hoxd4
16859,Lgals9
11482,Acvrl1
224129,Adcy5
20464,Sim1
18740,Pitx1
266632,Irak4
74256,Cyld
14616,Gja8
26381,Esrrg
27364,Srr
67299,Dock7
11852,Rhob
17436,Me1
59308,Emcn
140806,Il25
14605,Tsc22d3
19262,Ptpra
72674,Adipor1
12520,Cd81
26570,Slc7a11
23886,Gdf15
57261,Brd4
19662,Rbp4
14595,B4galt1
12827,Col4a2
97064,Wwtr1
17441,Mog
11821,Aprt
26401,Map3k1
15432,Hoxd12
216850,Kdm6b
109700,Itga1
16873,Lhx5
13429,Dnm1
17194,Mbl1
22412,Wnt9b
14065,F2rl3
13383,Dlg1
100038882,Isg15
18992,Pou3f2
15130,Hbb-b2
330953,Hcn4
20277,Scnn1b
20183,Rxrg
27421,Abcc6
12870,Cp
22393,Wfs1
13122,Cyp7a1
58205,Pdcd1lg2
22256,Ung
11504,Adamts1
16885,Limk1
14229,Fkbp5
14827,Pdia3
11629,Aif1
12419,Cbx5
11847,Arg2
16706,Ksr1
16162,Il12rb2
12649,Chek1
15874,Iapp
15450,Lipc
14387,Gaa
53404,Atoh7
13610,S1pr3
192167,Nlgn1
13393,Dlx3
70839,P2ry12
15184,Hdac5
11614,Nr0b1
22333,Vdac1
16491,Kcna3
15078,H3f3a
14805,Grik1
20104,Rps6
14161,Fga
12571,Cdk6
107585,Dio3
20527,Slc2a3
227289,Gpbar1
13361,Dhfr
13074,Cyp17a1
14128,Fcer2a
20495,Slc12a1
56417,Adar
21899,Tlr6
14783,Grb10
56424,Stub1
12509,Cd59a
22589,Atrx
14664,Slc6a9
22142,Tuba1a
239528,Ago2
117149,Tirap
14672,Gna11
103733,Tubg1
15416,Hoxb8
18519,Kat2b
381853,Gipr
58801,Pmaip1
13142,Dao
75736,Bcl2l12
20737,Spn
16478,Jund
17394,Mmp8
14607,Gip
14806,Grik2
14806,Grik2
14200,Fhl2
18619,Penk
13087,Cyp2a5
21847,Klf10
15223,Foxj1
12373,Casq2
11553,Adra2c
20666,Sox11
15562,Htr4
14088,Fancc
20648,Snta1
18550,Furin
94223,Dgcr8
171283,Havcr1
16182,Il18r1
12741,Cldn5
13841,Epha7
12721,Coro1a
20910,Stxbp1
19255,Ptpn2
18022,Nfe2
14399,Gabra6
73086,Rps6ka5
13512,Dsg3
11433,Acp5
20397,Sgpl1
12725,Clcn3
433766,Trim63
22591,Xpc
66734,Map1lc3a
13424,Dync1h1
18746,Pkm
22044,Trh
79235,Lrat
14566,Gdf9
14048,Eya1
228139,P2rx3
23797,Akt3
15229,Foxd1
19821,Rnf2
20265,Scn1a
57914,Crlf2
57080,Gtf2ird1
16795,Large1
19014,Med1
17263,Meg3
14998,H2-DMa
12176,Bnip3
22026,Nr2c2
12313,Calm1
387231,Mir122
58217,Trem1
230979,Tnfrsf14
56744,Pf4
18693,Pick1
12672,Chrm4
320202,Lefty2
17201,Mc3r
17059,Klrb1c
73178,Wasl
17294,Mest
14319,Fth1
17022,Lum
16909,Lmo2
14176,Fgf5
12944,Crp
69585,Hfe2
110265,Msra
16156,Il11
26434,Prnd
21846,Tie1
13876,Erg
13616,Edn3
12846,Comt
26972,Spo11
12778,Ackr3
13363,Dhh
12552,Cdh11
18124,Nr4a3
17254,Slc3a2
20678,Sox5
15413,Hoxb5
21672,Prdx2
16876,Lhx9
22340,Vegfb
66102,Cxcl16
13637,Efna2
72049,Tnfrsf13c
18010,Neu1
21907,Nr2e1
19222,Ptgir
12737,Cldn1
19241,Tmsb4x
13608,Edar
56461,Kcnip3
16825,Ldb1
12769,Ccr9
22631,Ywhaz
16678,Krt1
20562,Slit1
80979,Slc26a5
18829,Ccl21a
57262,Retnla
53623,Gria3
11548,Adra1b
20847,Stat2
22436,Xdh
22349,Vil1
73914,Irak3
26889,Cln8
20354,Sema4d
228775,Trib3
11774,Ap3b1
18733,Pirb
625018,C4a
12369,Casp7
11979,Atp7b
104418,Dgkz
13543,Dvl2
14042,Ext1
12590,Cdx1
207911,Mchr1
22772,Zic2
12946,Cr1l
13082,Cyp26a1
14694,Rack1
58234,Shank3
16612,Klk1
14061,F2
54140,Avpr1a
387150,Mir132
107515,Lgr4
20893,Bhlhe40
12425,Cckar
12927,Bcar1
11480,Acvr2a
14077,Fabp3
11695,Alx4
140492,Kcnn2
12928,Crk
16627,Klra1
26383,Fto
14159,Fes
12227,Btg2
21819,Tg
107221,Ffar4
17975,Ncl
12290,Cacna1e
16880,Lifr
15430,Hoxd10
19118,Prm1
13491,Drd4
20899,Stra8
13132,Dab2
14191,Fgr
19047,Ppp1cc
58231,Stk4
109801,Glo1
20429,Shox2
243816,Gp6
29875,Iqgap1
12051,Bcl3
16639,Klra8
21389,Tbx6
14829,Grpr
14969,H2-Eb1
11549,Adra1a
11684,Alox12
17873,Gadd45b
18984,Por
170788,Crb1
108068,Grm2
54601,Foxo4
14205,Vegfd
12488,Cd2ap
24014,Rnasel
12334,Capn2
18030,Nfil3
229317,Eif2a
106025,Sharpin
27056,Irf5
21844,Tiam1
111343,Il1
84505,Setdb1
50781,Dkk3
18506,Pax4
22196,Ube2i
246788,Trpv3
110651,Rps6ka3
20363,Selenop
17684,Cited2
15566,Htr7
15135,Hbb-y
13010,Cst3
12042,Bcl10
17118,Marcks
13000,Csnk2a2
12236,Bub1b
20937,Suv39h1
11449,Chrng
17341,Bhlha15
17261,Mef2d
19739,Rgs9
16775,Lama4
208154,Btla
70673,Prdm16
257630,Il17f
22003,Tpm1
20219,Apcs
17536,Meis2
109135,Plekha5
57916,Tnfrsf13b
111334,Cd1
17195,Mbl2
16906,Lmnb1
11735,Ank3
13052,Cxadr
14654,Glra1
19063,Ppt1
99571,Fgg
18806,Pld2
15401,Hoxa4
12879,Cys1
13400,Dmpk
50883,Chek2
12406,Serpinh1
18985,Pou2af1
17833,Muc5ac
12013,Bach1
13048,Cux2
16912,Psmb9
16509,Kcne1
99377,Sall4
20535,Slc4a2
18703,Pigr
22241,Ulk1
21425,Tfeb
14674,Gna13
20218,Khdrbs1
100504404,H2-Ea-ps
51792,Ppp2r1a
16533,Kcnmb1
17872,Ppp1r15a
16875,Lhx8
21454,Tcp1
16779,Lamb2
58235,Nectin1
16010,Igfbp4
12335,Capn3
27060,Tcirg1
64704,Htra2
14598,Ggt1
18933,Prrx1
17882,Myh2
14172,Fgf18
387163,Mir145a
12563,Cdh6
26397,Map2k3
217212,Pyy
14289,Fpr2
20215,Sag
14813,Grin2c
19659,Rbp1
16006,Igfbp1
15404,Hoxa7
104111,Adcy3
18106,Cd244a
16324,Inhbb
232174,Cyp26b1
17123,Madcam1
14151,Fech
26564,Ror2
20350,Sema3f
22064,Trpc2
11732,Ank
13492,Drd5
53892,Ppm1d
54635,Pdgfc
12217,Bsn
18810,Plec
16396,Itch
21948,Cd70
14314,Fstl1
30939,Pttg1
16814,Lbx1
53416,Stk39
22066,Trpc4
14427,Galr1
24066,Spry4
58198,Sall1
22420,Wnt6
14389,Gab2
18811,Prl2c2
17314,Mgmt
13404,Dmc1
19283,Ptprz1
11722,Amy1
15484,Hsd11b2
17993,Ndufs4
26398,Map2k4
74747,Ddit4
16527,Kcnk3
22368,Trpv2
21973,Top2a
21406,Tcf12
63959,Slc29a1
13853,Epm2a
11522,Adh1
108155,Ogt
77040,Atg16l1
68146,Arl13b
22067,Trpc5
20538,Slc6a2
111519,Igl
14870,Gstp1
13389,Dll3
216856,Nlgn2
27409,Abcg5
20740,Sptan1
268566,Gphn
21366,Slc6a6
13035,Ctsg
17356,Afdn
112407,Egln3
12323,Camk2b
20877,Aurkb
22771,Zic1
19208,Ptcra
12298,Cacnb4
16923,Sh2b3
116870,Mta1
11994,Pcdh15
20739,Spta1
18155,Pnoc
67470,Abcg8
18618,Pemt
18159,Nppc
22097,Tsix
20440,St6gal1
22724,Zbtb7b
225192,Hrh4
17200,Mc2r
105782,Scrib
332579,Card9
19349,Rab7
13655,Egr3
21908,Tlx1
13163,Daxx
64177,Trpv6
18569,Pdcd4
14283,Fosl1
12845,Comp
12805,Cntn1
12380,Cast
109959,Amy2a5
11754,Aoc3
225998,Rorb
723905,Mir17
15117,Has2
15944,Irgm1
18861,Pms2
17698,Msn
68151,Wls
13411,Dnah11
110616,Atxn3
319583,Lig4
109620,Dsp
24047,Ccl19
18491,Pappa
16348,Invs
17075,Epcam
17002,Ltf
50498,Ebi3
14705,Bscl2
17189,Mb
192199,Rspo1
11883,Arsa
18214,Ddr2
20998,t
16502,Kcnc1
13009,Csrp3
21877,Tk1
11370,Acadvl
387161,Mir143
57246,Tbx20
59035,Carm1
19744,Rheb
16136,Igll1
19123,Proc
19058,Ppp3r1
11512,Adcy6
12165,Gdf2
21387,Tbx4
22414,Wnt2b
12790,Cnga3
12661,Chl1
18845,Plxna2
11625,Ahsg
12305,Ddr1
20928,Abcc9
13175,Dclk1
382056,Crtc1
17167,Marco
21804,Tgfb1i1
13884,Ces1c
12771,Ccr3
12481,Cd2
22762,Zfpm2
19056,Ppp3cb
59287,Ncstn
11808,Apoa4
80901,Cxcr6
27279,Tnfrsf12a
238871,Pde4d
104394,E2f4
22325,Vav2
16833,Ldhc
11532,Adh5
18643,Pfn1
110312,Pmch
15235,Mst1
239273,Abcc4
17773,Mtnr1a
11747,Anxa5
67155,Smarca2
93692,Glrx
15277,Hk2
18994,Pou3f4
19419,Rasgrp1
15033,H2-T18
14586,Gfra2
387244,Mirlet7a-1
11796,Birc3
24052,Sgcd
22278,Usf1
15531,Ndst1
11733,Ank1
20391,Sgca
387236,Mir125b-1
12427,Ccna1
11418,Asic2
22289,Kdm6a
14190,Fgl2
52615,Suz12
73708,Dppa3
18181,Nrf1
18477,Prdx1
20257,Stmn2
13017,Ctbp2
15227,Foxf1
20602,Ncor2
26414,Mapk10
16373,Irx3
194388,Tet3
15932,Idua
15414,Hoxb6
19124,Procr
387223,Mir29b-1
69847,Wnk4
56508,Rapgef4
22239,Ugt8a
116837,Rims1
18189,Nrxn1
54338,Slc23a2
26380,Esrrb
14451,Gas1
13063,Cycs
18140,Uhrf1
16420,Itgb6
12293,Cacna2d1
15132,Hbb-bh1
14629,Gclc
58994,Smpd3
14388,Gab1
13409,Tmc1
218397,Rasa1
11658,Alcam
20280,Scp2
26361,Avpr1b
17764,Mtf1
17973,Nck1
17913,Myo1c
16363,Irf2
56847,Aldh1a3
14528,Gch1
13839,Epha5
99296,Hrh3
20855,Stc1
14531,Gcm1
140493,Kcnn3
64008,Aqp9
20720,Serpine2
27220,Cartpt
21420,Tfap2c
13837,Epha3
12934,Dpysl2
22594,Xrcc1
20278,Scnn1g
53321,Cntnap1
14843,Gsx2
20980,Syt2
50765,Tfr2
23796,Aplnr
319955,Ercc6
16816,Lcat
100198,H6pd
23980,Pebp1
14396,Gabra3
22627,Ywhae
22141,Tub
110835,Chrna5
384061,Fndc5
21960,Tnr
18998,Pou4f3
19280,Ptprs
230103,Npr2
19661,Rbp3
171429,Slc26a6
240354,Malt1
18541,Pcnt
12991,Csn2
22070,Tpt1
225326,Pik3c3
230738,Zc3h12a
13628,Eef1a2
26457,Slc27a1
17951,Naip5
13806,Eno1
20742,Sptbn1
17191,Mbd2
12797,Cnn1
59289,Ackr2
19220,Ptgfr
12728,Clcn5
67443,Map1lc3b
14802,Gria4
16419,Itgb5
14347,Fut7
13712,Elk1
55948,Sfn
18784,Pla2g5
21786,Tff3
18027,Nfia
14365,Fzd3
18617,Rhox5
67731,Fbxo32
17996,Neb
15122,Hba-a1
18700,Piga
19143,St14
20672,Sox18
68667,Trpm4
22634,Plagl1
18987,Pou2f2
11428,Aco1
18023,Nfe2l1
15221,Foxd3
18611,Pea15a
20208,Saa1
57257,Vav3
56489,Ikbke
23880,Fyb
56619,Clec4e
20266,Scn1b
23876,Fbln5
104086,Cyp27a1
11666,Abcd1
12839,Col9a1
110532,Adarb1
24046,Scn11a
70430,Tbce
19260,Ptpn22
21941,Tnfrsf8
16447,Ivl
15571,Elavl3
27205,Podxl
56620,Clec4n
14028,Evx1
108723,Card11
54445,Unc93b1
16790,Anpep
20537,Slc5a1
18844,Plxna1
16161,Il12rb1
12780,Abcc2
54525,Syt7
20194,S100a10
16782,Lamc2
245537,Nlgn3
56371,Fzr1
54713,Fezf2
23794,Adamts5
21682,Tec
20652,Soat1
387202,Mir206
18950,Pnp
18771,Pknox1
69583,Tnfsf13
276891,Timd4
21412,Tcf21
83814,Nedd4l
16192,Il5ra
14264,Fmod
70495,Atp6ap2
19099,Mapk8ip1
17313,Mgp
16889,Lipa
15415,Hoxb7
16468,Jarid2
108072,Grm6
14679,Gnai3
15357,Hmgcr
18628,Per3
16336,Insl3
107944,Yaa
57441,Gmnn
14658,Glrb
14814,Grin2d
12309,S100g
16647,Kpna2
12412,Cbx1
11859,Phox2a
20210,Saa3
99412,Golga2
18993,Pou3f3
12364,Casp12
17227,Mcpt4
20348,Sema3c
13079,Cyp21a1
109676,Ank2
14536,Nr6a1
11448,Chrne
387168,Mir150
20687,Sp3
107476,Acaca
64602,Ireb2
15466,Hrh2
13396,Dlx6
11481,Acvr2b
16803,Lbp
17293,Mesp2
11682,Alk
18044,Nfya
387145,Mir126a
17910,Myo15
546644,Ly6g
67414,Mfn1
74145,F13a1
83964,Jam3
209590,Il23r
11750,Anxa7
216227,Slc17a8
21419,Tfap2b
24069,Sufu
13636,Efna1
112406,Egln2
108069,Grm3
21415,Tcf7l1
11352,Abl2
23849,Klf6
18663,Pgk2
15258,Hipk2
20303,Ccl4
11608,Agtr1b
21749,Terf1
107895,Mgat5
21933,Tnfrsf10b
19736,Rgs4
11550,Adra1d
21897,Tlr1
66277,Klf15
12336,Capns1
213389,Prdm9
73181,Nfatc4
21750,Terf2
12738,Cldn2
13032,Ctsc
19934,Rpl22
387151,Mir133a-1
16573,Kif5b
27373,Csnk1e
14311,Cidec
20675,Sox3
15425,Hoxc6
15410,Hoxb3
12417,Cbx3
269846,Trbv31
67469,Abhd5
210789,Tbc1d4
20502,Slc16a2
19088,Prkar2b
14293,Fpr1
20193,S100a1
22423,Wnt8b
14673,Gna12
269587,Epb41
11514,Adcy8
20306,Ccl7
171531,Mlph
14539,Opn1mw
16667,Krt17
12144,Blm
17130,Smad6
11739,Slc25a4
109731,Maob
19268,Ptprf
11698,Ambn
18007,Neo1
51788,H2afz
14555,Gpd1
16519,Kcnj3
19400,Rapsn
20378,Frzb
17760,Map6
15275,Hk1
109697,Cpa1
20660,Sorl1
16768,Lag3
15962,Ifna1
208266,Dot1l
12517,Cd72
15976,Ifnar2
11465,Actg1
109616,Pepc
268756,Gulo
50796,Dmrt1
22427,Wrn
103573,Xpo1
19737,Rgs5
19684,Rdx
20957,Sycp1
26914,H2afy
18717,Pip5k1c
12057,Opn1sw
14275,Folr1
12044,Bcl2a1a
18798,Plcb4
387210,Mir214
17385,Mmp11
14660,Gls
20349,Sema3e
17884,Myh4
16523,Kcnj8
242851,Gnat3
56320,Dbn1
13046,Celf1
11489,Adam12
231602,P2rx2
110467519,LOC110467519
24058,Sigirr
52118,Pvr
18032,Nfix
105317033,H19-icr
238276,Akap5
13448,Dok1
56150,Mad2l1
58861,Cysltr1
68465,Adipor2
56760,Clec1b
17896,Myl4
14764,Ptgdr2
18417,Cldn11
12014,Bach2
20229,Sat1
22658,Pcgf2
20230,Satb1
21814,Tgfbr3
108015,Chrnb4
22773,Zic3
11501,Adam8
268482,Krt12
83603,Elovl4
12724,Clcn2
20297,Ccl20
14349,Fv1
15469,Prmt1
22761,Zfpm1
13019,Ctf1
20449,St8sia1
56469,Pias1
20501,Slc16a1
241226,Itga8
12739,Cldn3
60596,Gucy1a1
81601,Kat5
20662,Sos1
19073,Srgn
12740,Cldn4
232975,Atp1a3
27218,Slamf1
12421,Rb1cc1
20382,Srsf2
12789,Cnga2
12404,Cbln1
23958,Nr2e3
13026,Pcyt1a
53322,Nucb2
327826,Frs2
11363,Acadl
50493,Txnrd1
211651,Fancd2
17067,Ly6c1
16142,Iglv1
27273,Pdk4
59020,Pdzk1
14011,Etv6
12020,Nkx3-2
15529,Sdc2
57781,Cd200r1
387136,Mir1a-1
15904,Id4
20454,St3gal5
12667,Chrd
22153,Tubb4a
268395,Mpg
24110,Usp18
14958,H1f0
232341,Wnk1
111832672,LOC111832672
14248,Flii
107932,Chd4
21356,Tapbp
20587,Smarcb1
17986,Ndp
11814,Apoc3
18013,Neurod2
14368,Fzd6
50928,Klrg1
17076,Ly75
16493,Kcna5
57746,Piwil2
13360,Dhcr7
214763,Cgas
66141,Ifitm3
15526,Hspa9
14747,Cmklr1
18188,Nrtn
23967,Osr1
19649,Robo3
15985,Cd79b
12655,Chil3
13508,Dscam
76893,Cers2
12581,Cdkn2d
19259,Ptpn5
12705,Cited1
233079,Ffar2
11988,Slc7a2
64011,Nrgn
20588,Smarcc1
67300,Cltc
102657,Cd276
26400,Map2k7
22320,Vamp8
104099,Itga9
14366,Fzd4
17229,Tpsb2
56643,Slc15a1
18102,Nme1
13349,Ackr1
11472,Actn2
103213,Traf3ip2
12654,Chil1
20681,Sox8
54403,Slc4a4
20147,Rs1
14390,Gabpa
13527,Dtna
12831,Col5a1
20452,St8sia4
27413,Abcb11
27374,Prmt5
64051,Sv2a
20295,Ccl17
111375,Mtv7
387218,Mir26a-1
60595,Actn4
16165,Il13ra2
66826,Taz
67784,Plxnd1
23972,Papss2
11797,Birc2
14370,Fzd8
23945,Mgll
271457,Rab5a
108138,Xrcc4
16891,Lipg
11546,Parp2
192236,Hps1
22033,Traf5
20568,Slpi
84004,Mcam
20311,Cxcl5
224105,Pak2
103768,Tubg2
20290,Ccl1
18553,Pcsk6
14723,Gp1ba
12564,Cdh8
17475,Mpdz
14917,Gucy2c
79221,Hdac9
74053,Grip1
26404,Map3k12
12514,Cd68
14177,Fgf6
225825,Cd226
12361,Cask
54139,Irf6
80885,Hcar2
17879,Myh1
57749,Piwil1
11552,Adra2b
244701,Mtnr1b
22612,Yes1
24117,Wif1
19094,Mapk11
17751,Mt3
19092,Prkg2
16785,Rpsa
12929,Crkl
14171,Fgf17
66797,Cntnap2
12995,Csnk2a1
387142,Mir24-1
18537,Pcmt1
16500,Kcnb1
11537,Cfd
70603,Mutyh
170755,Sgk3
13627,Eef1a1
12050,Bcl2l2
18216,Ntsr1
76560,Prss8
15377,Foxa3
14661,Glud1
13034,Ctse
20564,Slit3
387160,Mir142
268934,Grm4
63857,Bco1
237868,Sarm1
260298,Fev
20200,S100a6
111977,El1
194352,Trpv5
67963,Npc2
59025,Usp14
17287,Mep1a
84653,Hes7
19087,Prkar2a
78925,Srd5a1
259277,Klk8
17308,Mgat1
56373,Cpb2
12311,Calcr
13207,Ddx5
15312,Hmgn1
29811,Ndrg2
12894,Cpt1a
74343,Crtc2
14773,Grk5
69635,Dapk1
12234,Btrc
19294,Nectin2
21810,Tgfbi
19205,Ptbp1
56758,Mbnl1
14000,Drosha
20947,Swap70
21888,Tle4
14401,Gabrb2
12476,Cd151
108961160,LOC108961160
53314,Batf
94176,Dock2
22409,Wnt10a
723897,Mir33
20361,Sema7a
13800,Enah
12325,Camk2g
12522,Cd83
16774,Lama3
14561,Gdf11
67405,Nts
14067,F5
18948,Pnmt
22787,Zp2
14225,Fkbp1a
107449,Unc5b
14732,Gpam
14611,Gja3
23859,Dlg2
14198,Fhit
320790,Chd7
11776,Ap3d1
11409,Acads
13592,Ebf2
12386,Ctnna2
20618,Sncg
242202,Pde5a
12877,Cpeb1
66968,Plin5
15896,Icam2
237636,Npc1l1
207565,Camkk2
16601,Klf9
22253,Unc5c
19214,Ptgdr
14688,Gnb1
18711,Pikfyve
20299,Ccl22
20909,Stx4a
17113,M6pr
15040,H2-T23
14312,Brd2
12904,Crabp2
17909,Myo10
13112,Cyp3a11
20509,Slc19a1
11656,Alas2
74568,Mlkl
54652,Cacna1f
12583,Cdo1
17688,Msh6
109711,Actn1
11907,Ate1
96875,Prg4
14534,Kat2a
19879,Slc22a8
13195,Ddc
227525,Dclre1c
629822,Ighv7-3
387206,Mir210
56739,Rec8
12836,Col7a1
104027,Synpo
15438,Hoxd9
21969,Top1
13088,Cyp2b10
21785,Tff2
15505,Hsph1
56233,Hdac7
20135,Rrm2
11923,Neurod4
22373,Wap
15512,Hspa2
18545,Pcp2
21916,Tmod1
72289,Malat1
53869,Rab11a
381290,Atp2b4
20481,Ski
12502,Cd3g
80859,Nfkbiz
15254,Hint1
66681,Pgm1
18036,Nfkbib
11832,Aqp7
319430,C5ar2
56226,Espn
57810,Cdon
15245,Hhip
14397,Gabra4
15898,Icam5
14913,Guca1a
56379,Kcnj1
20867,Stip1
387176,Mir181a-2
19271,Ptprj
74155,Errfi1
72088,Ush1c
18578,Pde4b
225872,Npas4
75788,Smurf1
12022,Barx1
16536,Kcnq2
12696,Cirbp
272382,Spib
20465,Sim2
319504,Nrcam
13167,Dbi
11931,Atp1b1
18314,Olfr17
406176,Olfr151
19079,Prkab1
22764,Zfx
12506,Cd48
12282,Hyou1
14677,Gnai1
13807,Eno2
20619,Snap23
387216,Mir23a
14537,Gcnt1
16391,Irf9
18597,Pdha1
12821,Col17a1
18436,P2rx1
13638,Efna3
217124,Ppp1r9b
24053,Sgcg
69165,Cd209b
21788,Tfpi
94178,Mcoln1
13072,Cyp11b2
16154,Il10ra
216963,Git1
21676,Tead1
17931,Ppp1r12a
16157,Il11ra1
215449,Rap1b
17192,Mbd3
12531,Cdc25b
12390,Cav2
22419,Wnt5b
13121,Cyp51
12223,Btc
107604629,LOC107604629
22282,Usf2
13860,Eps8
66395,Ahnak
14860,Gsta4
12530,Cdc25a
20358,Sema6a
18673,Phb
17384,Mmp10
20591,Kdm5c
15417,Hoxb9
22029,Traf1
20431,Pmel
14008,Etv2
19207,Ptch2
58998,Nectin3
14734,Gpc3
17926,Myoc
17865,Mybl2
56419,Diaph3
19714,Rev3l
16511,Kcnh2
11757,Prdx3
59058,Bhlhe22
22240,Dpysl3
22249,Unc13b
111333,Amy
20399,Sh2b1
14778,Gpx3
12889,Cplx1
387177,Mir182
85030,Tnfrsf25
17187,Max
16985,Lsp1
15925,Ide
83772,H2-D
14422,B4galnt2
11945,Atp4b
18168,Npy5r
16211,Kpnb1
20515,Slc20a1
16976,Lrpap1
15114,Hap1
20111,Rps6ka1
15382,Hnrnpa1
723895,Mir31
56811,Dkk2
20517,Slc22a1
74318,Hopx
53978,Lpar2
22234,Ugcg
56406,Ncoa6
21930,Tnfaip6
30957,Mapk8ip3
21885,Tle1
111832673,LOC111832673
723950,Mir124a-2
12957,Cryba1
11997,Akr1b7
387233,Mir124a-1
50500,Ttpa
14260,Fmn1
15239,Hgs
15500,Hsf2
14936,Gys1
22040,Trex1
15427,Hoxc9
56274,Stk3
11932,Atp1b2
11636,Ak1
12709,Ckb
56017,Slc2a8
74055,Plce1
11676,Aldoc
213788,Chrm5
13016,Ctbp1
21816,Tgm1
13874,Ereg
11815,Apod
16918,Mycl
231252,Chrna9
81877,Tnxb
18709,Pik3r2
50501,Prok2
19072,Prep
14869,Gstp2
26565,Pla2g10
18028,Nfib
19119,Prm2
18576,Pde3b
16490,Kcna2
209039,Tns2
15211,Hexa
66042,Sostdc1
16332,Inppl1
22319,Vamp3
383229,Hba-ps4
21784,Tff1
18453,P4hb
387235,Mir125a
243743,Plxna4
20467,Sin3b
15260,Hira
14068,F7
26754,Cops5
18399,Slc22a6
11818,Apoh
15064,Mr1
12890,Cplx2
18552,Pcsk5
11430,Acox1
22628,Ywhag
67972,Atp2b1
19886,Ros1
270076,Gcdh
18143,Npas2
102774,Bbs4
23844,Clca1
170744,Tlr8
13688,Eif4ebp2
12297,Cacnb3
108863622,LOC108863622
12653,Chgb
71660,Rarres2
242687,Wasf2
14156,Fen1
18796,Plcb2
13014,Cstb
14744,Gpr65
68346,Sirt5
11670,Aldh3a1
233571,P2ry6
228357,Lrp4
13057,Cyba
13852,Stx2
12177,Bnip3l
12368,Casp6
11567,Avil
11479,Acvr1b
103889,Hoxb2
53614,Reck
387221,Mir27b
20955,Vamp7
15951,Ifi204
12776,Ccr8
21432,Tcl1
73750,Whrn
13487,Slc26a3
83379,Klb
230709,Zmpste24
20209,Saa2
15203,Heph
140486,Igf2bp1
80707,Wwox
12763,Cmah
17423,Ndst2
110809,Srsf1
387220,Mir27a
21974,Top2b
18286,Odf2
27015,Polk
80898,Erap1
22004,Tpm2
209446,Tfe3
56198,Heyl
20609,Sstr5
20287,Sct
12416,Cbx2
230777,Hcrtr1
15980,Ifngr2
18799,Plcd1
19171,Psmb10
241035,Pkhd1
110876,Scn2a
387141,Mir22
208677,Creb3l3
63993,Slc5a7
114875,Plcz1
14886,Gtf2i
11937,Atp2a1
20970,Sdc3
20860,Sult1e1
12154,Bmp10
171166,Mcoln3
12854,Cort
387133,Mir9-1
11785,Apbb1
26407,Map3k4
107995,Cdc20
17535,Mre11a
11447,Chrnd
381489,Rxfp1
107951,Cdk9
83675,Bicc1
74096,Hvcn1
14119,Fbn2
12296,Cacnb2
11898,Ass1
93760,Arid1a
16665,Krt15
66402,Sln
19267,Ptpre
56188,Fxyd1
19324,Rab1a
107587,Osr2
30924,Angptl3
54401,Ywhab
83397,Akap12
19285,Cavin1
27411,Slc14a2
15434,Hoxd3
12554,Cdh13
27029,Sgsh
16164,Il13ra1
17062,Ly6
170484,Nphs2
54126,Arhgef7
22361,Vnn1
66113,Apoa5
12034,Phb2
18133,Nov
16593,Klc1
20605,Sstr1
21679,Tead4
14686,Gnat2
14087,Fanca
16572,Kif5a
11987,Slc7a1
223604,Kcnk9
18458,Pabpc1
12372,Casq1
11495,Adam2
12895,Cpt1b
94275,Maged1
74442,Sgms2
14766,Adgrg1
13711,Elf5
213053,Slc39a14
110834,Chrna3
225865,Catsper1
14912,Nkx6-2
18797,Plcb3
18414,Osmr
22187,Ubb
12482,Ms4a1
14464,Gata5
387285,Hcrtr2
27140,Tlx3
83431,Ndel1
381305,Rc3h1
14782,Gsr
17216,Mcm2
271639,Adcy10
50798,Gne
22702,Zfp42
387134,Mir16-1
79362,Bhlhe41
56213,Htra1
53419,Corin
14620,Gjb3
19275,Ptprn
15126,Hba-x
12153,Bmp1
11443,Chrnb1
216238,Eea1
114774,Pawr
